id,type,name,lat,lon
16371579,way,Janáčkovo divadlo,49.1982926,16.6103771
16371581,way,Mahenovo divadlo,49.1958564,16.6136825
16371582,way,park Koliště,49.1958717,16.6145261
16371583,way,Denisovy sady,49.1917836,16.6059192
16378937,way,Mečová,49.1933591,16.6076267
16378939,way,Minoritská,49.1944827,16.6105637
16382115,way,Vazební věznice Brno,49.176304,16.5787082
16580021,way,Svitavský náhon,49.1925083,16.6183748
16580024,way,Kadetka,49.2279857,16.5954387
17251100,way,Fakultní nemocnice Bohunice,49.176304,16.5787082
17254055,way,Porodnice Obilní trh,49.1986284,16.5970307
17416326,way,Letenská lávka,49.2210915,16.5355357
17416346,way,Táborského nábřeží,49.1862136,16.5950922
17416354,way,Veterinární univerzita Brno,49.2186909,16.592939
17439313,way,Ludmily Konečné,49.1848453,16.5930186
17451429,way,GŘSD dálnice Brno-Zlín,49.1717945,16.5354691
17462907,way,Svitava,49.2388139,16.6657683
17462913,way,Modřický náhon,49.144747,16.6281525
17462914,way,Moravanský potok,49.1397078,16.6036528
17462920,way,Cacovický náhon,49.2266701,16.6416171
18502529,way,Čepro a.s.,49.1567809,16.5043042
19647149,way,Malý Prštický tunel,49.1391648,16.463914
19647154,way,Velký Prštický tunel,49.1316784,16.4635966
20058230,way,Hospic sv. Alžběty,49.1852242,16.5891857
20306113,way,Bohunice,49.1723218,16.5548172
21824579,way,Chaloupkova,49.2236381,16.5974719
21824600,way,Kociánka,49.2267467,16.6011343
21824603,way,Myslínova,49.2268949,16.6014733
22561680,way,Ve Dvoře,49.2877915,16.5734527
22726353,way,Šeránkova,49.210763,16.5828455
22726998,way,Řečkovická,49.260197,16.5776138
22732154,way,Pavilon Brno,49.1877063,16.5855888
22732164,way,Expo Parking,49.1834592,16.5808149
22732165,way,Quality Hotel Brno Exhibition Centre,49.1845288,16.5802781
22732786,way,K dálnici,49.22464,16.5268006
22732829,way,Nováčkova,49.207655,16.6293796
22732855,way,Žampachova,49.2061307,16.620318
22732875,way,Antonína Slavíka,49.204312,16.61596
22732890,way,Babičkova,49.2132998,16.6195707
22732891,way,Břenkova,49.2114533,16.621982
22945864,way,Třískalova,49.2225854,16.6183826
22946064,way,Fillova,49.2292183,16.6168963
22946910,way,U vodárny,49.2242645,16.573112
22953324,way,Kubíčkova,49.2197494,16.5185014
22958177,way,Bubeníčkova,49.2012894,16.6351165
22967012,way,Zábrdovická,49.2028227,16.6285783
22967415,way,Palackého třída,49.2242096,16.5945842
22967494,way,Skopalíkova,49.2062971,16.638953
22967572,way,Kaleckého,49.1985003,16.6418182
22968982,way,Čejkova,49.2057042,16.6415353
22969048,way,Stará osada,49.2035126,16.6393436
22969080,way,Markéty Kuncové,49.2084357,16.6404455
23001594,way,Na Rybníkách,49.104237,16.4676492
23036532,way,Prachatičky,49.1068497,16.4623613
23047263,way,Kopaninky,49.1028875,16.473253
23153200,way,Ponětovická,49.1411153,16.7322973
23195269,way,Lišky,49.1656762,16.5165694
23567269,way,Kluchova,49.1851773,16.5576478
23719516,way,Čertík,49.182865,16.5650795
25213462,way,Hutira-Omice,49.1592278,16.4498758
25377646,way,Paseky,49.290539,16.5808551
25466285,way,Tuřanka,49.1750623,16.6856527
25769384,way,bratří Mrštíků,49.2130731,16.6354433
25769389,way,Svitavské nábřeží,49.2088769,16.63178
25772975,way,Karla Želenského,49.2100337,16.4111806
25774273,way,Barvičova,49.1999633,16.5775453
25774303,way,Charbulova,49.1743578,16.6411204
25774305,way,Ferrerova,49.1879525,16.6330379
25774306,way,Kovácká,49.1840039,16.6322547
25774307,way,Vítězslavy Kaprálové,49.1854381,16.6328999
25774400,way,Loosova,49.2320158,16.6193443
25787300,way,Uzavřená,49.1642478,16.5415151
25787307,way,Branky,49.1622636,16.5481109
25787323,way,Lískovecká,49.1662498,16.5733589
25787324,way,Souhrady,49.1646757,16.5722761
25787326,way,Hermannova,49.1643099,16.5652273
25800126,way,Haasova,49.2125644,16.5722164
25800140,way,Kristenova,49.2208599,16.5543215
25800147,way,Řezáčova,49.2268956,16.5537286
25877392,way,ulice Kosmonautů,49.1667625,16.5674228
25877722,way,Optátova,49.2086974,16.5559863
25877724,way,Járy Cimrmana,49.2402831,16.5827229
25882709,way,Sněžná,49.2527991,16.588319
25882710,way,Cupákova,49.2559739,16.5900693
25882712,way,Maříkova,49.260067,16.5782439
25882730,way,Ořešínská,49.272939,16.597361
25882748,way,Novolíšeňská,49.2007732,16.6661414
25882780,way,Podzimní,49.2213645,16.6531528
25920068,way,Filipínského,49.1996445,16.6387662
25920072,way,Veleckého,49.1987527,16.6376278
25920079,way,Buzkova,49.1915477,16.6413993
26064669,way,Azurová,49.2471821,16.5719564
26064671,way,Žlutá,49.2484999,16.5713725
26080555,way,Rajhradská bažantnice,49.0921671,16.6095744
26088119,way,Leitnerova,49.1882586,16.6022756
26089389,way,U žlíbku,49.1904887,16.5306637
26089733,way,Bosonožský hájek,49.1892569,16.5013141
26142070,way,Zeiberlichova,49.2571211,16.6225175
26142179,way,Kabátníkova,49.2107781,16.6001348
26142798,way,Teyschlova,49.2205708,16.5030779
26145886,way,Kamechy,49.219215,16.5082141
26145889,way,Rerychova,49.2167873,16.5045076
26145894,way,Foltýnova,49.2171529,16.507537
26152036,way,Na kovárně,49.2536418,16.6204899
26152047,way,Majdalenky,49.2337728,16.6254826
26177889,way,Hamerláky,49.2372937,16.6040403
26177925,way,Kostelní zmola,49.234167,16.5946481
26190667,way,Weissova,49.2571211,16.6225175
26190723,way,Mokrohorská,49.2589318,16.6191613
26190730,way,Drápelova,49.2585621,16.622635
26190799,way,Kobylín,49.2561698,16.6203711
26190863,way,Rygle,49.2598177,16.6219148
26212715,way,Na klínku,49.2526233,16.6214744
26212821,way,Soběslavova,49.2485249,16.620328
26212936,way,Rozárka,49.2543147,16.6227397
26212951,way,Síčka,49.253753,16.622461
26213277,way,Na rychtě,49.2537714,16.6236574
26213291,way,Melatín,49.2509955,16.6322667
26228032,way,Okrouhlá,49.1687559,16.5643257
26228266,way,Osová,49.1689264,16.5665906
26262854,way,Chaloupeckého náměstí,49.2124879,16.599402
26267694,way,sady Komenského,49.2777047,16.4353444
26274798,way,Klarisky,49.2562695,16.6224546
26274801,way,Dohnalova,49.2498927,16.6216203
26276155,way,V Újezdech,49.2415286,16.5735411
26276166,way,Soběšická,49.2591619,16.6183718
26276196,way,Nadační,49.2448438,16.5700216
26278559,way,"Základní škola Brno, Labská 27",49.1696368,16.5584024
26299567,way,Absolonova,49.222456,16.5562532
26299697,way,Jana Babáka,49.2180887,16.5876153
